Date,Open,High,Low,Close,Volume,Adj Close
2017-03-15,403,403,383,388,169700,388
2017-03-14,399,407,393,403,223400,403
2017-03-13,390,404,388,401,329300,401
2017-03-10,378,390,370,389,405200,389
2017-03-09,380,383,376,377,110500,377
2017-03-08,376,383,373,380,165700,380
2017-03-07,385,385,372,375,163500,375
2017-03-06,377,387,377,380,196100,380
2017-03-03,379,379,371,376,245500,376
2017-03-02,360,395,360,380,628800,380
2017-03-01,359,359,350,357,166500,357
2017-02-28,348,360,348,359,278900,359
2017-02-27,345,349,342,348,193000,348
2017-02-24,351,352,334,345,417700,345
2017-02-23,335,355,335,355,510800,355
2017-02-22,338,345,328,333,543000,333
2017-02-21,305,327,305,326,631500,326
2017-02-20,301,302,300,302,101600,302
2017-02-17,299,301,299,300,84200,300
2017-02-16,301,302,298,300,156400,300
2017-02-15,301,304,300,301,117200,301
2017-02-14,307,307,300,300,185600,300
2017-02-13,303,308,302,306,195200,306
2017-02-10,303,303,299,302,77700,302
2017-02-09,302,302,296,300,143700,300
2017-02-08,298,302,296,302,157500,302
2017-02-07,303,303,294,296,273400,296
2017-02-06,310,312,302,304,302200,304
2017-02-03,301,311,297,304,456300,304
2017-02-02,295,304,295,299,408600,299
2017-02-01,294,295,291,294,130300,294
2017-01-31,285,296,285,295,281800,295
2017-01-30,288,288,284,284,178200,284
2017-01-27,291,291,288,288,107100,288
2017-01-26,292,293,288,291,104300,291
2017-01-25,282,294,282,290,269200,290
2017-01-24,289,289,277,282,199600,282
2017-01-23,275,290,273,285,465100,285
2017-01-20,268,274,267,274,188300,274
2017-01-19,265,269,265,268,87200,268
2017-01-18,265,268,260,264,198500,264
2017-01-17,269,270,266,269,176700,269
2017-01-16,274,275,269,269,135100,269
2017-01-13,270,275,265,274,210000,274
2017-01-12,267,274,267,271,213700,271
2017-01-11,267,270,261,267,115000,267
2017-01-10,271,275,266,267,179400,267
2017-01-06,266,275,265,271,335800,271
2017-01-05,260,271,260,268,619000,268
2017-01-04,254,261,251,261,539500,261
2016-12-30,243,254,242,253,564100,253
2016-12-29,243,243,238,243,153400,243
2016-12-28,241,244,241,243,124300,243
2016-12-27,243,243,238,241,182000,241
2016-12-26,240,242,239,241,141600,241
2016-12-22,240,241,238,239,147200,239
2016-12-21,242,244,240,241,156600,241
2016-12-20,243,244,241,242,136500,242
2016-12-19,240,243,236,242,178800,242
2016-12-16,238,239,237,239,89400,239
2016-12-15,237,239,235,237,82700,237
2016-12-14,239,239,234,236,202000,236
2016-12-13,240,241,235,238,191600,238
2016-12-12,240,241,235,241,191500,241
2016-12-09,240,242,236,239,157300,239
2016-12-08,242,243,240,241,148100,241
2016-12-07,243,244,237,241,197100,241
2016-12-06,242,245,241,243,170700,243
2016-12-05,244,244,240,240,90500,240
2016-12-02,247,249,239,241,298100,241
2016-12-01,250,252,243,247,620500,247
2016-11-30,244,250,240,250,604800,250
2016-11-29,241,244,238,244,353200,244
2016-11-28,240,243,238,243,306500,243
2016-11-25,237,238,234,237,227000,237
2016-11-24,235,236,232,234,170800,234
2016-11-22,230,234,228,232,147500,232
2016-11-21,227,232,227,230,183200,230
2016-11-18,228,229,224,227,116600,227
2016-11-17,226,229,223,227,131300,227
2016-11-16,221,228,220,228,176900,228
2016-11-15,220,224,217,222,199100,222
2016-11-14,217,220,211,220,199500,220
2016-11-11,220,220,216,217,135800,217
2016-11-10,218,221,214,216,206200,216
