Date,Open,High,Low,Close,Volume,Adj Close
2017-03-15,708,708,705,705,25800,705
2017-03-14,709,709,706,706,18000,706
2017-03-13,705,709,705,707,30300,707
2017-03-10,700,703,700,701,22800,701
2017-03-09,710,710,698,700,31200,700
2017-03-08,709,711,708,708,35900,708
2017-03-07,709,712,708,709,26800,709
2017-03-06,709,711,707,709,27000,709
2017-03-03,715,715,708,712,16000,712
2017-03-02,709,715,709,711,20200,711
2017-03-01,713,715,706,710,25400,710
2017-02-28,710,715,709,712,24900,712
2017-02-27,708,711,705,706,41000,706
2017-02-24,698,710,696,705,55400,705
2017-02-23,689,697,689,696,40300,696
2017-02-22,680,685,677,682,51900,682
2017-02-21,664,675,664,675,32000,675
2017-02-20,665,665,661,664,26900,664
2017-02-17,657,659,655,658,14000,658
2017-02-16,660,662,657,657,15600,657
2017-02-15,656,658,654,656,7800,656
2017-02-14,662,663,653,653,45900,653
2017-02-13,660,661,657,660,27600,660
2017-02-10,659,659,656,657,18800,657
2017-02-09,656,659,653,656,20900,656
2017-02-08,660,660,655,656,14700,656
2017-02-07,652,657,652,655,10300,655
2017-02-06,656,658,654,654,11100,654
2017-02-03,651,653,649,652,12600,652
2017-02-02,654,654,650,651,14700,651
2017-02-01,651,656,647,655,37900,655
2017-01-31,650,660,650,657,21300,657
2017-01-30,659,662,630,649,48200,649
2017-01-27,655,658,654,655,9500,655
2017-01-26,655,657,652,653,27600,653
2017-01-25,649,655,648,653,25400,653
2017-01-24,649,649,643,646,12100,646
2017-01-23,650,650,640,646,15000,646
2017-01-20,652,652,646,648,13200,648
2017-01-19,650,652,644,644,16000,644
2017-01-18,644,647,641,647,12400,647
2017-01-17,647,651,645,645,17200,645
2017-01-16,654,654,646,647,13400,647
2017-01-13,651,653,646,650,18500,650
2017-01-12,660,660,649,649,23600,649
2017-01-11,664,664,657,659,14100,659
2017-01-10,661,665,655,660,29200,660
2017-01-06,655,660,655,656,18100,656
2017-01-05,653,657,653,655,17600,655
2017-01-04,645,655,645,653,20900,653
2016-12-30,643,645,641,643,11700,643
2016-12-29,644,647,641,642,10400,642
2016-12-28,637,650,637,644,16500,644
2016-12-27,651,651,639,640,41500,640
2016-12-26,653,653,648,651,20100,651
2016-12-22,651,654,650,653,14600,653
2016-12-21,660,664,651,651,23700,651
2016-12-20,650,656,650,654,20500,654
